x	y
0.00017199999999999998	-5.343465116499952e6
0.00017299999999999998	-5.281664272999822e6
0.000174	-5.220927107033827e6
0.000175	-5.161229361727929e6
0.000176	-5.10254746759282e6
0.000177	-5.044858519296345e6
0.000178	-4.9881402533118855e6
0.000179	-4.93237102648275e6
0.00017999999999999998	-4.877529795380516e6
0.00018099999999999998	-4.823596096490138e6
0.00018199999999999998	-4.770550027119315e6
0.00018299999999999998	-4.718372227077587e6
0.000184	-4.667043861018406e6
0.000185	-4.616546601462199e6
0.000186	-4.566862612453838e6
0.000187	-4.51797453382761e6
0.000188	-4.469865466067375e6
0.00018899999999999999	-4.422518955709958e6
0.00018999999999999998	-4.375918981295707e6
0.00019099999999999998	-4.330049939827479e6
0.00019199999999999998	-4.284896633734657e6
0.000193	-4.2404442582814135e6
0.000194	-4.196678389462826e6
0.000195	-4.153584972307484e6
0.000196	-4.111150309606699e6
0.000197	-4.069361051052443e6
0.000198	-4.028204182733024e6
0.00019899999999999999	-3.987667017029435e6
0.00019999999999999998	-3.94773718283952e6
0.00020099999999999998	-3.9084026161509426e6
0.00020199999999999998	-3.869651550946449e6
0.000203	-3.8314725104112066e6
0.000204	-3.79385429843932e6
0.000205	-3.7567859914463568e6
0.000206	-3.720256930448833e6
0.000207	-3.684256713399133e6
0.000208	-3.6487751878037597e6
0.00020899999999999998	-3.613802443566416e6
0.00020999999999999998	-3.579328806079012e6
0.00021099999999999998	-3.5453448295394066e6
0.00021199999999999998	-3.511841290487462e6
0.000213	-3.478809181560439e6
0.000214	-3.4462397054411974e6
0.000215	-3.4141242690103226e6
0.000216	-3.3824544776855605e6
0.000217	-3.3512221299417526e6
0.00021799999999999999	-3.320419212013174e6
0.00021899999999999998	-3.2900378927546493e6
0.00021999999999999998	-3.2600705186726167e6
0.00022099999999999998	-3.230509609109962e6
0.00022199999999999998	-3.201347851590428e6
0.000223	-3.1725780972911953e6
0.000224	-3.144193356679016e6
0.000225	-3.1161867952643707e6
0.000226	-3.088551729493253e6
0.000227	-3.061281622771377e6
0.00022799999999999999	-3.034370081593662e6
0.00022899999999999998	-3.0078108518126924e6
0.00022999999999999998	-2.981597815004221e6
0.00023099999999999998	-2.955724984948552e6
0.00023199999999999997	-2.9301865042234594e6
0.000233	-2.904976640883818e6
0.000234	-2.880089785259936e6
0.000235	-2.855520446835764e6
0.000236	-2.8312632512251497e6
0.000237	-2.8073129372424483e6
0.00023799999999999998	-2.7836643540446283e6
0.00023899999999999998	-2.7603124583752793e6
0.00023999999999999998	-2.737252311874537e6
0.00024099999999999998	-2.7144790784721775e6
0.00024199999999999997	-2.691988021860998e6
0.000243	-2.669774503029121e6
0.000244	-2.6478339778802847e6
0.000245	-2.626161994908488e6
0.000246	-2.6047541929436247e6
0.000247	-2.5836062989655137e6
0.000248	-2.562714125966724e6
0.00024900000000000004	-2.542073570891562e6
0.00025	-2.52168061262003e6
0.00025100000000000003	-2.501531310012495e6
0.000252	-2.481621800012997e6
0.000253	-2.461948295792824e6
0.000254	-2.4425070849604616e6
0.000255	-2.4232945278086574e6
0.000256	-2.4043070556136854e6
0.000257	-2.3855411689849854e6
0.00025800000000000004	-2.366993436248114e6
0.000259	-2.348660491885733e6
0.00026000000000000003	-2.330539035009234e6
0.000261	-2.3126258278764095e6
0.000262	-2.294917694446631e6
0.000263	-2.277411518978345e6
0.000264	-2.260104244657839e6
0.000265	-2.242992872268069e6
0.000266	-2.226074458891488e6
0.00026700000000000004	-2.2093461166458917e6
0.000268	-2.1928050114569324e6
0.00026900000000000003	-2.1764483618569896e6
0.00027	-2.160273437818816e6
0.00027100000000000003	-2.144277559618332e6
0.000272	-2.1284580967257954e6
0.000273	-2.1128124667288004e6
0.000274	-2.0973381342775617e6
0.000275	-2.082032610060469e6
0.000276	-2.0668934498047088e6
0.000277	-2.0519182533012894e6
0.00027800000000000004	-2.0371046634586751e6
0.000279	-2.022450365371144e6
0.00028000000000000003	-2.007953085421766e6
0.000281	-1.9936105903980308e6
0.000282	-1.9794206866373378e6
0.000283	-1.9653812191841863e6
0.000284	-1.9514900709789977e6
0.000285	-1.9377451620583192e6
0.000286	-1.9241444487776798e6
0.00028700000000000004	-1.910685923056337e6
0.000288	-1.8973676116321788e6
0.00028900000000000003	-1.8841875753449877e6
0.00029	-1.8711439084289074e6
0.000291	-1.8582347378255469e6
0.000292	-1.8454582225121157e6
0.000293	-1.8328125528483693e6
0.000294	-1.8202959499348938e6
0.000295	-1.8079066649894004e6
0.000296	-1.7956429787370302e6
0.000297	-1.7835032008143556e6
0.00029800000000000003	-1.7714856691906785e6
0.000299	-1.759588749595596e6
0.00030000000000000003	-1.7478108349690847e6
0.000301	-1.7361503449165532e6
0.000302	-1.724605725182929e6
0.000303	-1.713175447131257e6
0.000304	-1.7018580072421213e6
0.000305	-1.690651926617648e6
0.000306	-1.6795557504999314e6
0.00030700000000000004	-1.6685680477992424e6
0.000308	-1.657687410635321e6
0.00030900000000000003	-1.6469124538854498e6
0.00031	-1.6362418147451263e6
0.000311	-1.625674152297993e6
0.000312	-1.6152081470948614e6
0.000313	-1.6048425007449633e6
0.000314	-1.5945759355100559e6
0.000315	-1.5844071939154696e6
0.000316	-1.574335038363005e6
0.000317	-1.5643582507579152e6
0.00031800000000000003	-1.5544756321375163e6
0.000319	-1.5446860023155606e6
0.00032	-1.5349881995284143e6
0.000321	-1.5253810800916494e6
0.000322	-1.515863518063007e6
0.000323	-1.5064344049153023e6
0.000324	-1.4970926492106314e6
0.000325	-1.4878371762888557e6
0.000326	-1.4786669279565841e6
0.00032700000000000003	-1.469580862187895e6
0.000328	-1.460577952825405e6
0.00032900000000000003	-1.4516571892946763e6
0.00033	-1.4428175763192193e6
0.000331	-1.4340581336439748e6
0.000332	-1.4253778957636626e6
0.000333	-1.41677591165921e6
0.000334	-1.4082512445344706e6
0.000335	-1.3998029715650626e6
0.00033600000000000004	-1.3914301836467965e6
0.000337	-1.3831319851539552e6
0.00033800000000000003	-1.374907493697083e6
0.000339	-1.366755839892141e6
0.00034	-1.3586761671294195e6
0.000341	-1.3506676313494607e6
0.000342	-1.3427294008226593e6
0.000343	-1.3348606559355403e6
0.000344	-1.327060588976611e6
0.000345	-1.319328403932598e6
0.000346	-1.3116633162836418e6
0.00034700000000000003	-1.304064552806885e6
0.000348	-1.2965313513789393e6
0.000349	-1.2890629607881806e6
0.00035	-1.281658640546206e6
0.000351	-1.274317660705127e6
0.000352	-1.267039301678066e6
0.000353	-1.2598228540628303e6
0.000354	-1.2526676184706383e6
0.000355	-1.2455729053558481e6
0.00035600000000000003	-1.2385380348506216e6
0.000357	-1.231562336602034e6
0.00035800000000000003	-1.224645149614286e6
0.000359	-1.217785822089798e6
0.00036	-1.210983711278698e6
0.000361	-1.2042381833267012e6
0.000362	-1.197548613129664e6
0.000363	-1.190914384186498e6
0.000364	-1.1843348884600599e6
0.000365	-1.1778095262366831e6
0.000366	-1.1713377059902078e6
0.00036700000000000003	-1.1649188442482494e6
0.000368	-1.1585523654606491e6
0.000369	-1.152237701871821e6
0.00037	-1.1459742933934103e6
0.000371	-1.1397615874807576e6
0.000372	-1.1335990390109874e6
0.000373	-1.1274861101650798e6
0.000374	-1.1214222703084354e6
0.000375	-1.115406995878372e6
0.00037600000000000003	-1.109439770270032e6
0.000377	-1.1035200837257472e6
0.000378	-1.0976474332277416e6
0.000379	-1.0918213223892585e6
0.00038	-1.0860412613521952e6
0.000381	-1.0803067666827803e6
0.000382	-1.074617361272323e6
0.000383	-1.0689725742360146e6
0.000384	-1.0633719408182492e6
0.00038500000000000003	-1.0578150022944035e6
0.000386	-1.0523013058805293e6
0.00038700000000000003	-1.0468304046382812e6
0.000388	-1.041401857385806e6
0.000389	-1.0360152286096162e6
0.00039	-1.0306700883765618e6
0.000391	-1.0253660122485508e6
0.000392	-1.0201025811985217e6
0.000393	-1.0148793815275935e6
0.000394	-1.0096960047848567e6
0.000395	-1.0045520476868509e6
0.00039600000000000003	-999447.1120396208
0.000397	-994380.8046618499
0.000398	-989352.7373090705
0.000399	-984362.5266003165
0.0004	-979409.7939443836
0.000401	-974494.1654685013
0.000402	-969615.2719479537
0.000403	-964772.7487366581
0.000404	-959966.2357000193
0.00040500000000000003	-955195.3771473358
0.000406	-950459.8217664408
0.000407	-945759.2225591991
0.000408	-941093.2367778504
0.000409	-936461.5258634734
0.00041	-931863.7553839529
0.000411	-927299.5949740361
0.000412	-922768.7182761441
0.000413	-918270.8028819432
0.000414	-913805.5302758836
0.000415	-909372.5857782221
0.00041600000000000003	-904971.6584899729
0.000417	-900602.4412385534
0.000418	-896264.6305240814
0.000419	-891957.9264675382
0.00042	-887682.0327583585
0.000421	-883436.6566038455
0.000422	-879221.5086791812
0.000423	-875036.3030780421
0.000424	-870880.7572651719
0.00042500000000000003	-866754.592027216
0.000426	-862657.5314273337
0.000427	-858589.3027591789
0.000428	-854549.6365002942
0.000429	-850538.2662693972
0.00043	-846554.9287807988
0.000431	-842599.363802881
0.000432	-838671.3141146076
0.000433	-834770.5254649152
0.000434	-830896.7465301715
0.000435	-827049.7288753197
0.000436	-823229.226913296
0.000437	-819434.9978659558
0.000438	-815666.8017264468
0.000439	-811924.4012199043
0.00044	-808207.5617676612
0.000441	-804516.0514497651
0.000442	-800849.6409691107
0.000443	-797208.1036157331
0.000444	-793591.2152324708
0.00044500000000000003	-789998.7541801588
0.000446	-786430.501302987
0.000447	-782886.2398971496
0.000448	-779365.7556760634
0.000449	-775868.8367388706
0.00045	-772395.2735390237
0.000451	-768944.8588524071
0.000452	-765517.3877465258
0.000453	-762112.6575509218
0.00045400000000000003	-758730.4678259803
0.000455	-755370.6203348378
0.000456	-752032.9190136647
0.000457	-748717.1699433365
0.000458	-745423.1813211708
0.000459	-742150.7634339958
0.00046	-738899.7286296497
0.000461	-735669.8912914258
0.000462	-732461.0678107564
0.000463	-729273.0765620869
0.000464	-726105.7378760137
0.000465	-722958.8740152842
0.000466	-719832.3091492276
0.000467	-716725.8693294502
0.000468	-713639.3824655411
0.000469	-710572.6783019907
0.00047	-707525.5883935979
0.000471	-704497.9460835953
0.000472	-701489.5864800869
0.000473	-698500.3464345001
0.00047400000000000003	-695530.0645183772
0.000475	-692578.5810027998
0.000476	-689645.7378363268
0.000477	-686731.378624063
0.000478	-683835.3486067173
0.000479	-680957.4946407544
0.00048	-678097.6651771049
0.000481	-675255.7102423811
0.000482	-672431.4814184917
0.000483	-669624.8318241024
0.000484	-666835.6160945131
0.000485	-664063.6903639806
0.000486	-661308.9122466038
0.000487	-658571.140818256
0.000488	-655850.2365986151
0.000489	-653146.0615333095
0.00049	-650458.4789769072
0.000491	-647787.3536752602
0.000492	-645132.5517486947
0.000493	-642493.94067514
0.000494	-639871.3892742291
0.000495	-637264.7676900274
0.000496	-634673.9473760267
0.000497	-632098.8010787665
0.000498	-629539.2028222654
0.000499	-626995.0278930861
0.0005	-624466.1528249074
0.000501	-621952.455383182
0.000502	-619453.814551109
0.000503	-616970.1105151112
0.000504	-614501.2246496942
0.000505	-612047.0395042918
0.000506	-609607.4387887921
0.000507	-607182.3073599471
0.000508	-604771.5312078292
0.000509	-602374.9974423447
0.00051	-599992.5942804606
0.000511	-597624.2110328123
0.000512	-595269.7380910226
0.000513	-592929.0669150652
0.000514	-590602.0900206665
0.000515	-588288.700967394
0.000516	-585988.7943461384
0.000517	-583702.2657672768
0.000518	-581429.0118488651
0.000519	-579168.9302048713
0.00052	-576921.9194340565
0.000521	-574687.8791082654
0.000522	-572466.7097613689
0.000523	-570258.3128782306
0.000524	-568062.5908837001
0.000525	-565879.4471322345
0.000526	-563708.7858969332
0.000527	-561550.512359207
0.000528	-559404.5325984554
0.000529	-557270.7535817692
0.00053	-555149.0831542318
0.000531	-553039.430028651
0.000532	-550941.7037758953
0.000533	-548855.8148152321
0.000534	-546781.6744046865
0.000535	-544719.1946319763
0.000536	-542668.2884048872
0.000537	-540628.8694422242
0.000538	-538600.8522647708
0.000539	-536584.1521862483
0.00054	-534578.6853049577
0.000541	-532584.3684942985
0.000542	-530601.1193948583
0.000543	-528628.8564059284
0.000544	-526667.4986766002
0.000545	-524716.9660978353
0.000546	-522777.1792945282
0.000547	-520848.0596171392
0.000548	-518929.5291337471
0.000549	-517021.510622636
0.00055	-515123.9275638093
0.000551	-513236.70413208596
0.000552	-511359.7651891271
0.000553	-509493.0362760957
0.000554	-507636.4436061905
0.000555	-505789.9140576916
0.000556	-503953.3751664798
0.000557	-502126.7551190521
0.000558	-500309.98274552764
0.000559	-498502.987512646
0.00056	-496705.6995173375
0.000561	-494918.0494792955
0.000562	-493139.9687350192
0.000563	-491371.3892307495
0.000564	-489612.2435164677
0.000565	-487862.4647388125
0.000566	-486121.9866354262
0.000567	-484390.74352831993
0.000568	-482668.67031779664
0.000569	-480955.70247625833
0.00057	-479251.77604256314
0.000571	-477556.827615416
0.000572	-475870.79434815136
0.000573	-474193.6139424625
0.000574	-472525.2246431283
0.000575	-470865.56523170695
0.000576	-469214.57502158603
0.000577	-467572.1938520856
0.000578	-465938.3620830913
0.000579	-464313.02058957296
0.00058	-462696.1107566096
0.000581	-461087.5744735022
0.000582	-459487.35412919713
0.000583	-457895.3926067887
0.000584	-456311.6332784446
0.000585	-454736.0200006516
0.000586	-453168.49710908346
0.000587	-451609.0094134426
0.000588	-450057.5021930584
0.000589	-448513.92119209684
0.00059	-446978.2126143271
0.0005909999999999999	-445450.32311904745
0.000592	-443930.19981613295
0.000593	-442417.79026155674
0.000594	-440913.0424528903
0.000595	-439415.9048247626
0.000596	-437926.326244711
0.000597	-436444.25600858225
0.000598	-434969.64383631805
0.000599	-433502.43986762606
0.0006	-432042.5946581054
0.000601	-430590.0591745318
0.000602	-429144.78479132004
0.000603	-427706.7232861491
0.000604	-426275.8268359579
0.000605	-424852.04801329836
0.000606	-423435.33978187124
0.000607	-422025.6554932076
0.000608	-420622.9488825263
0.000609	-419227.17406496033
0.00061	-417838.2855321221
0.000611	-416456.23814787273
0.000612	-415080.98714520736
0.000613	-413712.4881223355
0.000614	-412350.69703911745
0.000615	-410995.5702138281
0.000616	-409647.06431915116
0.000617	-408305.1363792502
0.000618	-406969.7437660573
0.000619	-405640.8441959072
0.00062	-404318.39572649234
0.000621	-403002.3567530589
0.000622	-401692.68600565515
0.000623	-400389.3425456195
0.000624	-399092.28576239635
0.000625	-397801.4753706688
0.000626	-396516.87140674505
0.000627	-395238.4342259774
0.000628	-393966.12449943065
0.000629	-392699.90321094036
0.00063	-391439.7316540659
0.0006309999999999999	-390185.5714293514
0.000632	-388937.38444120414
0.000633	-387695.13289508515
0.000634	-386458.77929465816
0.000635	-385228.2864389039
0.000636	-384003.6174196046
0.000637	-382784.73561811517
0.000638	-381571.60470304283
0.000639	-380364.18862754636
0.0006399999999999999	-379162.4516263396
0.000641	-377966.3582132523
0.000642	-376775.87317875435
0.000643	-375590.96158717596
0.000644	-374411.58877415885
0.000645	-373237.72034438676
0.000646	-372069.32216863986
0.000647	-370906.36038177356
0.000648	-369748.8013800192
0.000649	-368596.611818628
0.00065	-367449.7586094203
0.000651	-366308.20891867066
0.000652	-365171.93016432686
0.000653	-364040.8900141355
0.000654	-362915.05638303875
0.000655	-361794.39743121824
0.000656	-360678.881561421
0.000657	-359568.4774171742
0.000658	-358463.15388034453
0.000659	-357362.8800690277
0.00066	-356267.6253354024
0.000661	-355177.3592635449
0.000662	-354092.05166750617
0.000663	-353011.6725890501
0.000664	-351936.19229565706
0.000665	-350865.58127842797
0.000666	-349799.8102503035
0.000667	-348738.8501436587
0.000668	-347682.67210874055
0.000669	-346631.2475114232
0.00067	-345584.5479315653
0.000671	-344542.54516069265
0.000672	-343505.2112005122
0.000673	-342472.5182608052
0.000674	-341444.4387576366
0.000675	-340420.9453115158
0.000676	-339402.0107455307
0.000677	-338387.6080837164
0.000678	-337377.71054911055
0.000679	-336372.29156204994
0.0006799999999999999	-335371.32473843
0.000681	-334374.7838879256
0.000682	-333382.64301245083
0.000683	-332394.8763043064
0.000684	-331411.4581445628
0.000685	-330432.3631013537
0.000686	-329457.5659284538
0.000687	-328487.0415632822
0.000688	-327520.7651256759
0.0006889999999999999	-326558.7119160849
0.00069	-325600.85741400486
0.000691	-324647.1772766305
0.000692	-323697.64733694866
0.000693	-322752.2436025813
0.000694	-321810.94225406717
0.000695	-320873.7196434201
0.000696	-319940.5522926005
0.000697	-319011.416892204
0.0006979999999999999	-318086.2902998605
0.000699	-317165.14953884797
0.0007	-316247.9717966752
0.000701	-315334.7344236243
0.000702	-314425.41493150976
0.000703	-313519.9909921496
0.000704	-312618.4404360501
0.000705	-311720.7412510577
0.000706	-310826.8715809692
0.000707	-309936.80972440646
0.000708	-309050.5341331598
0.000709	-308168.02341123566
0.00071	-307289.2563133237
0.000711	-306414.21174376836
0.000712	-305542.8687549713
0.000713	-304675.20654647826
0.000714	-303811.2044635542
0.000715	-302950.84199600504
0.000716	-302094.0987769213
0.000717	-301240.95458161825
0.000718	-300391.38932630676
0.000719	-299545.383066965
0.00072	-298702.9159981711
0.000721	-297863.96845195274
0.000722	-297028.5208965958
0.000723	-296196.5539356522
0.000724	-295368.04830668104
0.000725	-294542.9848801852
0.000726	-293721.3446584667
0.000727	-292903.1087746744
0.000728	-292088.2584916343
0.0007289999999999999	-291276.7752006051
0.00073	-290468.6404206651
0.000731	-289663.83579722216
0.000732	-288862.34310115164
0.000733	-288064.1442278594
0.000734	-287269.22119613097
0.000735	-286477.55614716746
0.000736	-285689.131343545
0.000737	-284903.92916839855
0.0007379999999999999	-284121.93212414026
0.000739	-283343.1228317902
0.00074	-282567.4840298442
0.000741	-281794.99857332377
0.000742	-281025.6494329998
0.000743	-280259.4196941642
0.000744	-279496.2925560011
0.000745	-278736.2513304586
0.000746	-277979.279441549
0.0007469999999999999	-277225.3604241605
0.000748	-276474.47792349575
0.000749	-275726.6156938603
0.00075	-274981.7575980353
0.000751	-274239.8876064095
0.000752	-273500.9897958762
0.000753	-272765.0483493103
0.000754	-272032.0475544002
0.000755	-271301.97180305707
0.0007559999999999999	-270574.80559058476
0.000757	-269850.53351462464
0.000758	-269129.1402746598
0.000759	-268410.6106708939
0.00076	-267694.92960369424
0.000761	-266982.0820727995
0.000762	-266272.0531763019
0.000763	-265564.8281101876
0.000764	-264860.3921672555
0.000765	-264158.7307366287
0.000766	-263459.82930280734
0.000767	-262763.67344511347
0.000768	-262070.2488366824
0.000769	-261379.5412439984
0.00077	-260691.5365260137
0.000771	-260006.22063346644
0.000772	-259323.57960813187
0.000773	-258643.59958222456
0.000774	-257966.2667775865
0.000775	-257291.56750503043
0.000776	-256619.48816365167
0.000777	-255950.01524010877
0.0007779999999999999	-255283.1353080954
0.000779	-254618.8350274122
0.00078	-253957.10114356174
0.000781	-253297.92048690695
0.000782	-252641.27997219958
0.000783	-251987.16659768313
0.000784	-251335.5674447033
0.000785	-250686.46967693034
0.000786	-250039.86053976568
0.0007869999999999999	-249395.7273596835
0.000788	-248754.0575437534
0.000789	-248114.838578783
0.00079	-247478.0580309548
0.000791	-246843.70354505177
0.000792	-246211.76284403342
0.000793	-245582.22372820327
0.000794	-244955.07407486445
0.000795	-244330.30183760173
0.0007959999999999999	-243707.89504574
0.000797	-243087.84180377348
0.000798	-242470.1302907675
0.000799	-241854.748759899
0.0008	-241241.68553779947
0.000801	-240630.92902403764
0.000802	-240022.46769057427
0.000803	-239416.29008118744
0.000804	-238812.38481103594
0.0008049999999999999	-238210.74056602744
0.000806	-237611.3461023253
0.000807	-237014.1902457921
0.000808	-236419.26189160414
0.000809	-235826.55000350712
0.00081	-235236.0436135373
0.000811	-234647.7318213849
0.000812	-234061.6037938954
0.000813	-233477.64876470066
0.0008139999999999999	-232895.85603350407
0.000815	-232316.21496581568
0.000816	-231738.71499234185
0.000817	-231163.34560853743
0.0008179999999999999	-230590.09637409955
0.000819	-230018.95691259118
0.00082	-229449.91691087827
0.000821	-228882.96611869932
0.000822	-228318.09434820677
0.000823	-227755.2914734791
0.000824	-227194.54743016392
0.000825	-226635.8522149363
0.000826	-226079.19588508684
0.0008269999999999999	-225524.56855808193
0.000828	-224971.960411096
0.000829	-224421.36168070088
0.00083	-223872.76266222523
0.000831	-223326.15370954055
0.000832	-222781.52523448862
0.000833	-222238.86770661292
0.000834	-221698.17165253506
0.000835	-221159.42765575313
0.0008359999999999999	-220622.6263561131
0.000837	-220087.7584494357
0.000838	-219554.8146870858
0.000839	-219023.7858756914
0.00084	-218494.66287654484
0.000841	-217967.4366054169
0.000842	-217442.09803202216
0.000843	-216918.63817977998
0.000844	-216397.04812523132
0.0008449999999999999	-215877.31899786147
0.000846	-215359.4419796104
0.000847	-214843.40830452935
0.000848	-214329.20925841192
0.000849	-213816.83617840047
0.00085	-213306.28045270714
0.000851	-212797.53352016944
0.000852	-212290.58686992226
0.000853	-211785.4320410154
0.0008539999999999999	-211282.06062217383
0.000855	-210780.4642512557
0.000856	-210280.6346150995
0.000857	-209782.56344907318
0.000858	-209286.24253673243
0.000859	-208791.66370959382
0.00086	-208298.8188466107
0.000861	-207807.69987403057
0.000862	-207318.2987649584
0.0008629999999999999	-206830.607539031
0.000864	-206344.61826219983
0.000865	-205860.32304622422
0.000866	-205377.71404853833
0.0008669999999999999	-204896.7834718306
0.000868	-204417.52356372905
0.000869	-203939.92661659728
0.00087	-203463.98496704182
0.000871	-202989.6909957901
